Simulation Number,Test Number,Scaled PGA,PGV/PGA,Toppling Status,Ground Truth Status
2,394,0.121384031058635,0.0587970412840708,0,0
2,395,0.106026563302254,0.0738784073364614,0,0
2,396,0.142502290973548,0.0647393068124161,0,1
2,397,0.146349224812128,0.0761178583042747,0,0
2,398,0.0768272944678417,0.102241753318856,0,0
2,399,0.121787160937187,0.115107232679614,0,1
2,400,0.110035300493507,0.0745810009191251,0,0
2,401,0.0797203883854618,0.131603310411872,0,0
2,404,0.082507123426609,0.212474110211386,0,0
2,405,0.0916227187075041,0.162954068319363,0,0
2,406,0.0807217657354614,0.0979854014011993,0,0
2,407,0.107879542953608,0.205187347960167,0,0
2,408,0.103543312608728,0.186612051658662,0,0
2,409,0.175957866517995,0.0619089684809712,0,0
2,410,0.0807605646052639,0.14236113367606,0,0
2,411,0.132216756385085,0.130624405464659,0,1
2,412,0.0234893636608704,0.0333844401535362,0,0
2,413,0.0183252327806932,0.0384630066536602,0,0
2,414,0.039305801467596,0.0192649444402379,0,0
2,417,0.033802385960732,0.0331416116854696,0,0
2,418,0.0347050124755946,0.0429928062583535,0,0
2,419,0.0529610484430342,0.0176013455666118,0,0
2,420,0.0515438419393023,0.0213667873646248,0,0
2,421,0.0559972913474989,0.0204042771973465,0,0
2,422,0.0408719458371625,0.0334221219109886,0,0
2,423,0.0626034374383583,0.0211543887218711,0,0
2,424,0.0507638108320127,0.0277863505537583,0,0
2,425,0.0657539874592305,0.017638682405194,0,0
2,426,0.0874102431796091,0.0133295144135336,0,0
2,429,0.081646453969027,0.0204870903454834,0,0
2,430,0.0693268117599414,0.0215317450490578,0,0
2,431,0.100972472004958,0.0151302099468631,0,0
2,432,0.096997953423742,0.0216574624986197,0,0
2,433,0.102260436020602,0.022074654645505,0,0
2,434,0.0908299543484867,0.0252779759961019,0,0
2,435,0.132569534672481,0.0189595484805989,0,0
2,436,0.122998403536132,0.0185537372504696,0,0
2,437,0.152877068524107,0.0116518833365394,0,0
2,438,0.179601174144205,0.0132238082781926,0,0
2,441,0.14920165874702,0.0209671928002399,0,0
2,442,0.158026872620624,0.0206776067544543,0,0
2,443,0.187180751881476,0.0169343355626263,0,0
2,444,0.193561207335018,0.0220614622042701,0,0
2,445,0.187276252245091,0.0227699785638322,0,0
2,446,0.166110663116545,0.027140440026398,0,0
2,447,0.30940426254569,0.0167214438324771,0,0
2,448,0.192161403567465,0.0178954652684535,0,0
2,449,0.260971073530407,0.0112652237923568,0,0
2,450,0.338630470609818,0.0102172228503136,0,0
2,453,0.222259876694657,0.0215935156307084,0,0
2,454,0.245251350002764,0.0199003423429709,0,0
2,455,0.359532730923095,0.0148324384005664,0,0
2,456,0.34908723845588,0.0187589309441064,0,0
2,457,0.313243959907775,0.0207788518570269,0,0
2,458,0.266927487956584,0.0234335205296799,0,0
2,459,0.442976218147652,0.0177980387896116,0,0
2,460,0.0581551693720851,0.0310424886931477,0,0
2,461,0.0792094164553374,0.0168314013794647,0,0
2,462,0.104032028591283,0.0173500799222085,0,0
2,465,0.102700690969309,0.0242584208741186,0,0
2,466,0.101033850250186,0.0202048074525088,0,0
2,467,0.112493823916148,0.019388191736277,0,0
2,468,0.12236160655962,0.0236418949395398,0,0
2,469,0.126953051591441,0.0263822733380694,0,0
2,470,0.130985500505936,0.0240225541868576,0,0
2,471,0.169187698659629,0.0208064358336839,0,0
2,472,0.0791564208244978,0.0294882153207643,0,0
2,473,0.109716265522714,0.0164709114099954,0,0
2,474,0.133791751830338,0.0150343237056147,0,0
2,477,0.129378456570959,0.0231077081764651,0,0
2,478,0.123821755006813,0.0213925174877415,0,0
2,479,0.138435791688609,0.0207250660187008,0,0
2,480,0.166088089151541,0.0227245114442592,0,0
2,481,0.160022148218908,0.0239724737065318,0,0
2,482,0.156413964147204,0.0272866166352327,0,0
2,483,0.190419172177618,0.0225307505061697,0,0
2,484,0.160800354265646,0.0239650586263586,0,0
2,485,0.217013801646544,0.0127069128841834,0,0
2,486,0.256197296963804,0.0141985883348288,0,0
2,489,0.219132162918753,0.0240946647811726,0,0
2,490,0.24167805861441,0.021015309162538,0,0
2,491,0.27330541395558,0.0177666516703532,0,0
2,492,0.317077569760099,0.0206616270250323,0,0
2,493,0.350495436404894,0.0184789582041654,0,0
2,494,0.3585851793259,0.0204969265820708,0,0
2,495,0.395754429132932,0.0194840288690238,0,0
2,496,0.140742524484292,0.0245214020907039,0,0
2,497,0.179063057305609,0.0138783784818963,0,0
2,498,0.215932952358099,0.0137173387132623,0,0
2,501,0.192509844452325,0.0224469552203853,0,0
2,502,0.205444214544563,0.0205779293529282,0,0
2,503,0.233044199248547,0.0186478235610479,0,0
2,504,0.262222059336693,0.0223687240649962,0,0
2,505,0.297997005177603,0.0193228073212274,0,0
2,506,0.292963642860311,0.0232244179023802,0,0
2,507,0.337019477506725,0.0192518460248435,0,0
2,508,0.242910697423428,0.0249643680796396,0,0
2,509,0.182127199146703,0.0346640238759366,0,0
2,510,0.194375108719242,0.0348846859496335,0,0
2,511,0.177603461068463,0.0392967536025342,0,0
2,512,0.212831099668501,0.0346502190224284,0,0
2,513,0.209874254626431,0.0372930671227544,0,0
2,514,0.191649856001966,0.0399353217470987,0,1
2,515,0.178307244687369,0.0485129591250039,0,0
2,516,0.194161291041669,0.0494140573478851,0,0
2,517,0.217162190725795,0.0484243633266045,0,0
2,518,0.256005780970197,0.0260590717280478,0,0
2,519,0.2096693972388,0.034988236037912,0,0
2,520,0.224084499500408,0.0333220224704669,0,0
2,521,0.188880478266107,0.0413418445587107,0,0
2,522,0.217819590893245,0.0377751454106055,0,0
2,523,0.230777328515632,0.0378413570920185,0,0
2,524,0.222807227159538,0.0386583348474975,0,1
2,525,0.192387757675694,0.0525871651527449,0,1
2,526,0.226127755290462,0.0479244198355021,0,0
2,527,0.243309420344413,0.0488316978630437,0,0
2,528,0.34905239731292,0.0148081875496,0,0
2,529,0.442942120359665,0.0109627332395605,0,0
2,530,0.507758885153949,0.0104382534730902,0,0
2,533,0.376335916308797,0.0190960854210714,0,0
2,534,0.371828171502631,0.0190680125219027,0,0
2,535,0.539694273598345,0.0145847493367104,0,0
2,536,0.512455985327482,0.0181379666994529,0,0
2,537,0.537309317875949,0.016897081056199,0,0
2,538,0.468947973462789,0.0197181864990848,0,0
2,539,0.605992530945957,0.0193997037861102,0,0
2,540,0.397211669367056,0.0143047539929184,0,0
2,541,0.486947451568302,0.01044246166204,0,0
2,542,0.575899765301349,0.0104511206334058,0,0
2,545,0.441274527850638,0.0173747227578158,0,0
2,546,0.425943580705916,0.0182603372814965,0,0
2,547,0.621390557247859,0.0137592208174166,0,0
2,548,0.524503170154055,0.0195523479707827,0,0
2,549,0.586188677149685,0.0174326484841512,0,0
2,550,0.507353501118733,0.0205812611466664,0,0
2,551,0.623960758202149,0.0204624542696435,0,0
2,552,0.450477661338388,0.0155622510231556,0,0
2,553,0.576395674580523,0.0111709127825294,0,0
2,554,0.710972133091079,0.0100995849956017,0,0
2,557,0.532678923107945,0.0174784202231963,0,0
2,558,0.528717278562186,0.0174752384251967,0,0
2,559,0.768264694330371,0.0136883769215567,0,0
2,560,0.653504592713197,0.0184059003368738,0,0
2,561,0.733712812862401,0.0168098278054029,0,0
2,562,0.610349873282071,0.0204652635486477,0,0
2,563,0.723685793770205,0.0209782136260072,0,0
2,564,0.552928234464981,0.0145013240469938,0,0
2,565,0.659471479088912,0.0116974554269656,0,0
2,566,0.84495808729867,0.0100598119261687,0,0
2,569,0.608574619808531,0.0179533356713197,0,0
2,570,0.632750557833809,0.0170162109861136,0,0
2,571,0.899744552614941,0.0135742766873187,0,0
2,572,0.735837285722992,0.0190302641143652,0,0
2,573,0.846405596981358,0.0166637542443614,0,0
2,574,0.69809687246967,0.0207463813929519,0,0
2,575,0.830505096833271,0.0216920753775395,0,0
2,576,0.849817221627511,0.013703411285686,0,0
2,577,0.998883130019779,0.0109539082537016,0,0
2,578,1.16609688255893,0.0101777481262218,0,0
2,581,0.822767452846823,0.0188768520139543,0,0
2,582,0.966093485475738,0.0157539232792318,0,0
2,583,1.15740930713525,0.0149359524593953,0,0
2,584,1.07817782292188,0.0187036260718275,0,1
2,585,1.20854787024555,0.0165206554515093,0,0
2,586,1.05673585726657,0.0198267585247044,0,0
2,587,1.1209488601619,0.0231564525844668,0,1
2,588,0.071618085163403,0.222323310068316,1,0
2,589,0.0975903283929116,0.147134618511256,0,0
2,590,0.11018570775704,0.0741203013103527,0,0
2,591,0.111661301182635,0.0941438405995591,0,0
2,592,0.140241022959285,0.106826981720696,0,0
2,593,0.140897695534319,0.111352336640192,0,0
2,594,0.210147583517142,0.050433652367848,0,0
2,595,0.193860879005445,0.0678647827678841,0,1
2,596,0.227859710429864,0.060902134897225,0,1
2,597,0.280402726789297,0.0510704612720374,0,1
2,598,0.207372895180956,0.0498782377409988,0,0
2,599,0.220706683781673,0.0592618315413775,0,1
2,600,0.195324294689278,0.084556926726292,0,1
2,601,0.272559549261094,0.0527793851529496,0,1
2,602,0.191263966759059,0.0774055818266333,0,1
2,603,0.25714487974105,0.0672041172620907,0,1
2,604,0.242396260588015,0.0827186773775724,1,1
2,605,0.26637295106618,0.0767715196301367,0,1
2,606,0.182203474934486,0.0516699524331569,0,0
2,607,0.180064723078281,0.0624052767331062,0,1
2,608,0.191847793487356,0.0635911421835297,0,1
2,609,0.243603364717536,0.0509355967459057,0,1
2,610,0.207525822055955,0.0437148139536318,0,0
2,611,0.194541476915769,0.0583705989286261,0,1
2,612,0.168397264313451,0.084076134871459,0,1
2,613,0.260409183466698,0.0485225206380315,0,1
2,614,0.170068973529597,0.0768284622026792,0,0
2,615,0.228724258943797,0.0656540759076509,0,1
2,616,0.216756989297842,0.0811177583237139,1,1
2,617,0.237657116464464,0.0758190871901052,1,1
2,618,0.0771981794100984,0.130677072505288,0,0
2,619,0.0844625251920954,0.130546814423354,0,0
2,620,0.15839094791944,0.0636972115287955,0,1
2,621,0.148271779985878,0.0689320511014597,0,1
2,622,0.183082719196563,0.0543823948405147,0,0
2,623,0.367831256560951,0.0270775818474415,0,0
2,624,0.357748343430786,0.0297709952955945,0,1
2,625,0.384904439538058,0.0278660208593774,0,0
2,626,0.324498336302581,0.0362395959351024,0,0
2,627,0.355854284170601,0.0335827835244533,0,0
2,628,0.34618183045058,0.0376371048241365,0,1
2,629,0.254696387287349,0.0509276822861416,0,1
2,630,0.282871213045048,0.0527119066455105,0,1
2,631,0.315446507720191,0.0496996578308033,0,1
2,632,0.397814808529296,0.0446559906890988,0,1
2,633,0.475776427966582,0.0275537194859702,0,0
2,634,0.47088766341614,0.030275141036313,0,1
2,635,0.476916019824548,0.0304701511570624,0,0
2,636,0.463198910574772,0.0339428489317584,0,0
2,637,0.45306306154929,0.0353820949002311,0,1
2,638,0.441210159954528,0.0394046383062306,0,1
2,639,0.363087411030656,0.0480591485139326,1,1
2,640,0.388299792142062,0.0509399330229567,0,1
2,641,0.388440836214425,0.0552883167424619,0,1
2,642,0.567888847598084,0.0422958917093945,0,1
2,643,0.716507528910334,0.0272769251950079,0,0
2,644,0.649986197135617,0.032633415453169,1,1
2,645,0.691586858976221,0.0320119349171603,0,1
2,646,0.653013240103948,0.0365516433624151,0,1
2,647,0.678818407020553,0.035245361463181,1,1
2,648,0.689282368436583,0.038433991388351,1,1
2,649,0.551406925872059,0.0477920604952517,0,1
2,650,0.512012290460074,0.0581306822359556,1,1
2,651,0.563309447612848,0.0579308379363015,0,1
2,652,0.899935824321194,0.0397193608975435,1,1
2,653,0.992739498738608,0.0266483748579273,0,1
2,654,0.829470223722621,0.0339667876925368,1,1
2,655,0.910905773091805,0.0327552659551709,0,0
2,656,0.852229725000711,0.0371903240941768,0,1
2,657,0.882164886275582,0.0369654020918279,1,1
2,658,0.901610446168772,0.0390449697138731,1,1
2,659,0.716538212984716,0.0497791829694732,1,1
2,660,0.683022901497781,0.060492871207258,1,1
2,661,0.763821340684096,0.0568220138939991,0,1
2,662,1.24322724967555,0.0380971505788703,1,1
2,663,0.0379198626067763,0.0754621673066331,0,0
2,664,0.0394065110224368,0.0916191130888097,0,0
2,665,0.0341384265739504,0.170836194203686,0,0
2,666,0.0288559333795933,0.172575286811616,0,0
2,667,0.0516639284084526,0.0553792413769045,0,0
2,668,0.0413023464306935,0.183605578946876,0,0
2,669,0.0488043856940499,0.132563289089869,0,0
2,670,0.0413123789068457,0.103207406967812,0,0
2,671,0.0339306515651952,0.137511911827436,0,0
2,672,0.0414948478208094,0.219617290358029,0,0
2,673,0.0382919767408169,0.0895698891847925,0,0
2,674,0.0399413523627665,0.109406642509619,0,0
2,675,0.0397556939688598,0.169851409976899,0,0
2,676,0.0441159089051309,0.185925522945715,0,0
2,677,0.0384215184827363,0.139655060584536,0,0
2,678,0.0478191001989501,0.0945226884686917,0,0
2,679,0.0280561158957707,0.123066328481345,0,0
2,680,0.0362469389531917,0.106616379509047,0,0
2,681,0.0432264902943326,0.120624708041819,0,0
2,682,0.0474227267061778,0.121428645394088,0,0
2,683,0.0471656877503635,0.0810499688812686,0,0
2,684,0.0469303617873254,0.105449246091394,0,0
2,685,0.0429985297701844,0.195872871767653,0,0
2,686,0.0410704149398548,0.167038955297078,0,0
2,687,0.0673666176889075,0.079358254180579,0,0
2,688,0.057804072670109,0.181612892833055,0,0
2,689,0.0561288507891124,0.16020067131911,0,0
2,690,0.0388714685967129,0.149224278134628,0,0
2,691,0.0328739613201375,0.199417558510715,0,0
2,692,0.0465258282126775,0.282837892995418,0,0
2,693,0.0431330686747364,0.109681734437485,0,0
2,694,0.0415016743641693,0.149697506261878,0,0
2,695,0.0617841112319479,0.149537678572884,0,0
2,696,0.0617140900467061,0.196833663488016,0,0
2,697,0.046800318494034,0.159741202271116,0,0
2,698,0.0655738925654942,0.0973201950500597,0,0
2,699,0.0403035400596453,0.128003278755029,0,0
2,700,0.0421500787786421,0.12515499090367,0,0
2,701,0.058880223022977,0.122080873033813,0,0
2,702,0.0655018356719242,0.12571736185472,0,0
2,703,0.0157867750839135,0.093979321139126,0,0
2,704,0.0190813789757172,0.0845175081417053,0,0
2,705,0.0269841381828781,0.0892452388601697,0,0
